slug,url,category,title,part_numbers,indexable,reason
"brixton-forged-aerotech-brixton","https://www.cowinmotors.com/product/brixton-forged-aerotech-brixton","Wheels","Brixton Forged Aerotech","AEROTECH","no","noindex: catalog image is missing or is not a product image"
"brixton-forged-tr-series-brixton","https://www.cowinmotors.com/product/brixton-forged-tr-series-brixton","Wheels","Brixton Forged TR Series","TR SERIES","no","noindex: catalog image is missing or is not a product image"
"brixton-forged-cm5-r-brixton","https://www.cowinmotors.com/product/brixton-forged-cm5-r-brixton","Wheels","Brixton Forged CM5-R","BRIXTON FORGED CM5 R","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-cm6-r-brixton","https://www.cowinmotors.com/product/brixton-forged-cm6-r-brixton","Wheels","Brixton Forged CM6-R","BRIXTON FORGED CM6 R","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-r11-r-brixton","https://www.cowinmotors.com/product/brixton-forged-r11-r-brixton","Wheels","Brixton Forged R11-R","BRIXTON FORGED R11 R","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-pf7-brixton","https://www.cowinmotors.com/product/brixton-forged-pf7-brixton","Wheels","Brixton Forged PF7","BRIXTON FORGED PF7","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-vl1-brixton","https://www.cowinmotors.com/product/brixton-forged-vl1-brixton","Wheels","Brixton Forged VL1","VL1 2","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-vl2-brixton","https://www.cowinmotors.com/product/brixton-forged-vl2-brixton","Wheels","Brixton Forged VL2","BRIXTON FORGED VL2","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-vl4-brixton","https://www.cowinmotors.com/product/brixton-forged-vl4-brixton","Wheels","Brixton Forged VL4","BRIXTON FORGED VL4","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-pf2-brixton","https://www.cowinmotors.com/product/brixton-forged-pf2-brixton","Wheels","Brixton Forged PF2","BRIXTON FORGED PF2","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-pf3-brixton","https://www.cowinmotors.com/product/brixton-forged-pf3-brixton","Wheels","Brixton Forged PF3","BRIXTON FORGED PF3","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-pf4-brixton","https://www.cowinmotors.com/product/brixton-forged-pf4-brixton","Wheels","Brixton Forged PF4","BRIXTON FORGED PF4","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-pf6-brixton","https://www.cowinmotors.com/product/brixton-forged-pf6-brixton","Wheels","Brixton Forged PF6","BRIXTON FORGED PF6 2","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-pf8-brixton","https://www.cowinmotors.com/product/brixton-forged-pf8-brixton","Wheels","Brixton Forged PF8","BRIXTON FORGED PF8","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-pf9-brixton","https://www.cowinmotors.com/product/brixton-forged-pf9-brixton","Wheels","Brixton Forged PF9","BRIXTON FORGED PF9","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-pf10-brixton","https://www.cowinmotors.com/product/brixton-forged-pf10-brixton","Wheels","Brixton Forged PF10","BRIXTON FORGED PF10","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-wr8-brixton","https://www.cowinmotors.com/product/brixton-forged-wr8-brixton","Wheels","Brixton Forged WR8","BRIXTON FORGED WR8","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-hs1-brixton","https://www.cowinmotors.com/product/brixton-forged-hs1-brixton","Wheels","Brixton Forged HS1","BRIXTON FORGED HS1","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-wr3-2-brixton","https://www.cowinmotors.com/product/brixton-forged-wr3-2-brixton","Wheels","Brixton Forged WR3.2","BRIXTON FORGED WR3 2","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-tr05-brixton","https://www.cowinmotors.com/product/brixton-forged-tr05-brixton","Wheels","Brixton Forged TR05","BRIXTON FORGED TR05","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-tr06-brixton","https://www.cowinmotors.com/product/brixton-forged-tr06-brixton","Wheels","Brixton Forged TR06","BRIXTON FORGED TR06","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-tr07-brixton","https://www.cowinmotors.com/product/brixton-forged-tr07-brixton","Wheels","Brixton Forged TR07","BRIXTON FORGED TR07","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-tr08-brixton","https://www.cowinmotors.com/product/brixton-forged-tr08-brixton","Wheels","Brixton Forged TR08","BRIXTON FORGED TR08","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-tr20-brixton","https://www.cowinmotors.com/product/brixton-forged-tr20-brixton","Wheels","Brixton Forged TR20","BRIXTON FORGED TR20","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-carbon-brixton","https://www.cowinmotors.com/product/brixton-forged-carbon-brixton","Wheels","Brixton Forged Carbon+","CARBON SERIES","no","noindex: catalog image is missing or is not a product image"
"brixton-forged-forged-1-piece-monoblock-brixton","https://www.cowinmotors.com/product/brixton-forged-forged-1-piece-monoblock-brixton","Wheels","Brixton Forged Forged 1-Piece Monoblock","1 PIECE MONOBLOCK","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-rs-targa-series-brixton","https://www.cowinmotors.com/product/brixton-forged-rs-targa-series-brixton","Wheels","Brixton Forged RS Targa Series","RS TARGA SERIES","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-tr11-brixton","https://www.cowinmotors.com/product/brixton-forged-tr11-brixton","Wheels","Brixton Forged TR11","BRIXTON FORGED TR11 2","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-tr19-brixton","https://www.cowinmotors.com/product/brixton-forged-tr19-brixton","Wheels","Brixton Forged TR19","BRIXTON FORGED TR19","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-tr14-brixton","https://www.cowinmotors.com/product/brixton-forged-tr14-brixton","Wheels","Brixton Forged TR14","BRIXTON FORGED TR14","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-tr15-brixton","https://www.cowinmotors.com/product/brixton-forged-tr15-brixton","Wheels","Brixton Forged TR15","BRIXTON FORGED TR15","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-tr09-brixton","https://www.cowinmotors.com/product/brixton-forged-tr09-brixton","Wheels","Brixton Forged TR09","BRIXTON FORGED TR09","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-tr10-brixton","https://www.cowinmotors.com/product/brixton-forged-tr10-brixton","Wheels","Brixton Forged TR10","BRIXTON FORGED TR10","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-tr21-brixton","https://www.cowinmotors.com/product/brixton-forged-tr21-brixton","Wheels","Brixton Forged TR21","BRIXTON FORGED TR21","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-rs-series-brixton","https://www.cowinmotors.com/product/brixton-forged-rs-series-brixton","Wheels","Brixton Forged RS Series","RS SERIES","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-pf15-rs-brixton","https://www.cowinmotors.com/product/brixton-forged-pf15-rs-brixton","Wheels","Brixton Forged PF15 RS","BRIXTON FORGED PF15 RS","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-mw03-brixton","https://www.cowinmotors.com/product/brixton-forged-mw03-brixton","Wheels","Brixton Forged MW03","BRIXTON FORGED MW03","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-tr-series-3-piece-brixton","https://www.cowinmotors.com/product/brixton-forged-tr-series-3-piece-brixton","Wheels","Brixton Forged TR Series (3-Piece)","BRIXTON FORGED TR SERIES 3 PIECE","no","noindex: catalog image is missing or is not a product image"
"brixton-forged-3-piece-wheels-brixton","https://www.cowinmotors.com/product/brixton-forged-3-piece-wheels-brixton","Wheels","Brixton Forged 3-Piece Wheels","3 PIECE WHEELS BRIXTON FORGED","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-pf14rs-brixton","https://www.cowinmotors.com/product/brixton-forged-pf14rs-brixton","Wheels","Brixton Forged PF14RS","BRIXTON FORGED PF14 RS","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-pf13rs-brixton","https://www.cowinmotors.com/product/brixton-forged-pf13rs-brixton","Wheels","Brixton Forged PF13RS","BRIXTON FORGED PF13 RS","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-pf11rs-brixton","https://www.cowinmotors.com/product/brixton-forged-pf11rs-brixton","Wheels","Brixton Forged PF11RS","BRIXTON FORGED PF11 RS","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-pf12-rs-brixton","https://www.cowinmotors.com/product/brixton-forged-pf12-rs-brixton","Wheels","Brixton Forged PF12 RS","BRIXTON FORGED PF12 RS","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-pf20r-brixton","https://www.cowinmotors.com/product/brixton-forged-pf20r-brixton","Wheels","Brixton Forged PF20R","BRIXTON FORGED PF20 R","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-brixton-radial-forged-lamborghini-wheels-forged-rims-brixton","https://www.cowinmotors.com/product/brixton-forged-brixton-radial-forged-lamborghini-wheels-forged-rims-brixton","Wheels","Brixton Forged Brixton Radial Forged - Lamborghini Wheels - Forged Rims","RADIAL FORGED","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde04-brixton","https://www.cowinmotors.com/product/brixton-forged-fde04-brixton","Wheels","Brixton Forged FDE04","BRIXTON FORGED FDE04","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde02-brixton","https://www.cowinmotors.com/product/brixton-forged-fde02-brixton","Wheels","Brixton Forged FDE02","BRIXTON FORGED FDE02","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde03-brixton","https://www.cowinmotors.com/product/brixton-forged-fde03-brixton","Wheels","Brixton Forged FDE03","BRIXTON FORGED FDE03","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde01-brixton","https://www.cowinmotors.com/product/brixton-forged-fde01-brixton","Wheels","Brixton Forged FDE01","BRIXTON FORGED FDE01","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde05-carbon-brixton","https://www.cowinmotors.com/product/brixton-forged-fde05-carbon-brixton","Wheels","Brixton Forged FDE05 Carbon+","BRIXTON FORGED FDE05 CARBON DYMAG","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde04-carbon-brixton","https://www.cowinmotors.com/product/brixton-forged-fde04-carbon-brixton","Wheels","Brixton Forged FDE04 Carbon+","BRIXTON FORGED FDE04 CARBON DYMAG","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde03-carbon-dymag-brixton","https://www.cowinmotors.com/product/brixton-forged-fde03-carbon-dymag-brixton","Wheels","Brixton Forged FDE03 Carbon+ Dymag","BRIXTON FORGED FDE03 CARBON DYMAG","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde02-carbon-dymag-brixton","https://www.cowinmotors.com/product/brixton-forged-fde02-carbon-dymag-brixton","Wheels","Brixton Forged FDE02 Carbon+ Dymag","BRIXTON FORGED FDE02 CARBON DYMAG","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde01-carbon-dymag-brixton","https://www.cowinmotors.com/product/brixton-forged-fde01-carbon-dymag-brixton","Wheels","Brixton Forged FDE01 Carbon+ Dymag","BRIXTON FORGED FDE01 CARBON DYMAG","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde05-brixton","https://www.cowinmotors.com/product/brixton-forged-fde05-brixton","Wheels","Brixton Forged FDE05","BRIXTON FORGED FDE05","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde11-carbon-brixton","https://www.cowinmotors.com/product/brixton-forged-fde11-carbon-brixton","Wheels","Brixton Forged FDE11 Carbon+","BRIXTON FORGED FDE11 CARBON","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde11-brixton","https://www.cowinmotors.com/product/brixton-forged-fde11-brixton","Wheels","Brixton Forged FDE11","BRIXTON FORGED FDE11","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde01-aerotech-brixton","https://www.cowinmotors.com/product/brixton-forged-fde01-aerotech-brixton","Wheels","Brixton Forged FDE01 Aerotech","BRIXTON FORGED FDE01 AEROTECH VENTED","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde02-aerotech-brixton","https://www.cowinmotors.com/product/brixton-forged-fde02-aerotech-brixton","Wheels","Brixton Forged FDE02 Aerotech","BRIXTON FORGED FDE02 AEROTECH","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde03-aerotech-brixton","https://www.cowinmotors.com/product/brixton-forged-fde03-aerotech-brixton","Wheels","Brixton Forged FDE03 Aerotech","BRIXTON FORGED FDE03 AEROTECH","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde04-aerotech-brixton","https://www.cowinmotors.com/product/brixton-forged-fde04-aerotech-brixton","Wheels","Brixton Forged FDE04 Aerotech","BRIXTON FORGED FDE04 AEROTECH","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde05-aerotech-brixton","https://www.cowinmotors.com/product/brixton-forged-fde05-aerotech-brixton","Wheels","Brixton Forged FDE05 Aerotech","BRIXTON FORGED FDE05 AEROTECH","yes","indexable: product has a usable catalog image and distinguishing product data"
"brixton-forged-fde11-aerotech-brixton","https://www.cowinmotors.com/product/brixton-forged-fde11-aerotech-brixton","Wheels","Brixton Forged FDE11 Aerotech","BRIXTON FORGED FDE11 AEROTECH","yes","indexable: product has a usable catalog image and distinguishing product data"
